date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature,Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
04-03-2021,21.67,3.16,40,80.49,76.05,-3.99,300,53.17,70,1108.22,6.39,26.88,-38.89,16.42,No_failure
04-07-2021,3.62,2.61,40,71.75,61.75,21.8,290.16,49.81,70,1278.35,8.55,23.14,-26.34,20,No_failure
10-02-2021,11.86,2.84,40,95.28,80.82,3.02,207.76,44.12,70,1413.42,0.16,0.41,19.47,11.51,No_failure
01-03-2021,13.3,2,19.01,74.82,59.31,17.5,96.49,60,100,1543.29,17.82,9.98,1.43,13.24,No_failure
27-05-2021,22.83,2.81,24.49,95.18,70.29,15.25,121.51,56.69,85.16,1596.02,14.59,62.88,-20.21,11.9,No_failure
09-02-2021,24.08,2.56,32.7,74.95,76.47,16.36,152.64,51.21,70,1223.1,31.95,16.85,29.47,12.81,No_failure
04-01-2021,38.44,0.21,-52.21,44.29,105.72,-12.18,9.07,16.71,45.19,433.35,108.27,120.65,-82.07,22.03,Failure
26-09-2021,1.03,9.27,-8.14,142.74,114.61,75.11,408.9,98.5,120.93,2159.23,105.21,-140.76,95.41,92.31,Failure
07-06-2021,4.33,2.64,30.55,98.42,77.71,-9.15,66.76,60,72.67,1385.03,60,3.08,32.55,16.93,No_failure
14-08-2021,30,2.59,40,83.62,82.37,4.93,234.24,41.62,100,1341.72,5.6,44.28,35.8,18.39,No_failure
31-10-2021,11.91,2.34,11.15,70.57,63.27,2.59,74.92,53.48,70,1546.73,7.54,51.8,-13.14,13.86,No_failure
13-02-2021,17.8,2.6,2.64,91.11,73.85,28.16,134.7,33.64,70,1252.98,0.78,75.24,51.03,17.23,No_failure
04-09-2021,4.74,2.89,40,76.52,58.92,11.78,152.12,53.79,100,1393.84,60,10.63,5.59,11.46,No_failure
01-10-2021,0.66,9.92,52.25,141.1,125.74,67.09,380.6,78.38,127.57,2460.45,105.77,-31.03,110.18,73.62,Failure
20-06-2021,8.57,2.65,22.33,73.84,90,38.95,300,51,70,1312.27,14.96,181.11,-18.8,16.51,No_failure
09-01-2021,23.45,2.63,22.83,77.76,63.13,23.26,170.46,43.78,97.32,1733.91,60,167.45,56.23,11.98,No_failure
08-04-2021,14.8,2.65,40,75.31,71.94,27.31,291.65,35.04,100,1417.58,34.84,1.79,-23.06,16.55,No_failure
13-01-2021,14.89,2.43,20.66,94.49,57.71,-17.6,79.7,60,100,1448.55,10.25,20.34,-8.71,19.24,No_failure
14-04-2021,27.48,3.27,40,84.88,73.88,-20,160.5,45.43,70,1668.64,,36.99,24.63,10,No_failure
01-02-2021,41.56,0.94,-49.64,63.63,114.92,-0.5,19.54,18.21,35.71,738.65,133.57,162.95,-50.09,21.38,Failure
06-02-2021,17.71,3.25,40,85.04,78.39,-17.2,186.73,38.24,100,1345.34,27.12,39.23,48.46,18.74,No_failure
30-06-2021,12.57,3.09,13.62,90.66,50,2.72,186.05,52.85,100,1711.07,20.94,37.09,44.95,18.62,No_failure
22-03-2021,42.06,0.6,-42.45,62.54,108.34,1.11,33.96,-12.66,57.91,333.15,177.37,363.27,-66.3,29.48,Failure
28-09-2021,0.03,10.11,251.81,139.89,108.37,60.08,368.38,97.91,144.71,2305.3,110.26,310.11,119.65,102.23,Failure
17-02-2021,44.79,0.82,-51.58,57.24,122.01,-4.99,25.31,16.32,17.72,423.26,121.86,143.21,-89,25.31,Failure
15-07-2021,12.24,2,40,84.13,79.66,-3.04,209.17,41.08,70,1634.48,23.03,14.44,28.46,16.01,No_failure
13-09-2021,18.27,2,15.86,87.11,74.59,19.45,245.76,38.29,70,1328.96,7.15,4.3,11.54,13.58,No_failure
02-02-2021,11.57,2.42,40,84.48,50,-1.39,142.55,44.17,70,1794,60,13.4,71.08,10.04,No_failure
27-01-2021,3,2.43,24.98,89.97,84.52,33.53,216.95,48.72,70,1039.45,31.61,36.96,-17.75,11.86,No_failure
17-04-2021,40.46,0.1,-53.86,27.24,112.95,2.96,0.94,3.17,34.57,483.22,156.75,130.65,-74.81,26.34,Failure
19-04-2021,17.6,2.85,40,72.78,69.76,-2.96,294.95,35.15,100,1630.66,28.43,8.97,-40,16.9,No_failure
16-03-2021,27.14,,3.24,73.3,58.09,6.94,245.18,53.12,70,1401.34,3.74,192.6,39.26,12.78,No_failure
05-03-2021,9.59,2.82,40,70.09,52.66,6,273.78,45.13,100,1190.41,35.78,8.82,41.13,14.02,No_failure
23-02-2021,17.39,2.77,3.59,71.41,79.24,9.52,164.63,47.91,70,1424.57,17.86,26,14.58,18.2,No_failure
06-01-2021,11.38,2.93,40,79.18,71.89,35.75,50,43.54,81.42,1471.59,60,2.85,24.91,13.63,No_failure
24-11-2021,4.73,2.45,1.44,91.25,60.9,-12.9,138.23,37.12,70,1222.01,60,224.18,-16.96,16.53,No_failure
14-07-2021,13.15,2.67,20.2,75.83,76.61,-4.76,103.78,45.06,70,1000,58.19,29.03,47.84,11.82,No_failure
29-04-2021,14.67,2.94,35.96,84.96,57.26,-9.2,139.37,44.98,100,1614.34,7.34,15.97,9.58,17.11,No_failure
17-05-2021,42.52,0.99,-37.37,62.56,115.31,-16.87,6.37,-4.37,24.98,645.26,74.16,222.39,-52.78,29.69,Failure
19-02-2021,,3.26,11.48,94.24,50,10.21,173.97,41.49,100,1479.59,39.36,101.47,30,14.47,No_failure
30-09-2021,14.98,2.26,5.3,71.48,62.79,30.04,236.73,46.81,100,1395.72,2.71,81.38,80,14.56,No_failure
04-06-2021,22.09,3.5,21.5,94.1,61.67,40,239.98,42.05,74.46,1609.79,4.86,3.58,80,15.53,No_failure
05-04-2021,21.54,2.1,40,80.28,78.25,-5.95,156.65,46.71,100,1587.49,10.19,37.28,0.83,12.61,No_failure
18-11-2021,3,2.71,40,73.15,90,21.53,185.52,54.55,70,1200.46,31.11,79,-14.61,14.91,No_failure
19-04-2021,12.56,2.41,37.68,82.23,70.22,12.87,83.28,42.5,70,1225.83,13.69,198.12,43.67,11.32,No_failure
01-06-2021,6.37,2.46,16.05,96.36,56.74,22.66,147.72,56.63,70,1638.11,13.2,58.3,31.37,15.28,No_failure
02-06-2021,3.63,3.18,40,77.2,65.13,23.48,127.32,46.84,70,1640.34,60,96.51,51,12.89,No_failure
19-01-2021,27.43,2.37,40,79.86,69.37,-14.29,174.06,44.17,100,1740.87,60,12.84,48.71,12.21,No_failure
04-06-2021,3,2.98,13.98,78.35,70.42,9.09,137.53,49.33,70,1040.88,35.51,14.58,5.69,11.25,No_failure
12-11-2021,10.8,2.54,5.78,92.88,50,38.6,147.94,36.9,70,1335.61,45.51,3.31,-33.94,19.12,No_failure
16-06-2021,18.64,3.19,32.66,88.83,59.83,2.3,119.77,42.25,100,1584.29,3.86,15.72,74.8,17.82,No_failure
08-04-2021,10.05,3.25,7.7,71.93,75.48,11.55,117.33,43.8,70,1800,42.67,38.29,32.95,12.21,No_failure
01-03-2021,13.34,2.97,6.71,83.31,63.92,-7.84,161.95,30,79.48,1423.13,32.75,133.85,6.48,17.32,No_failure
01-10-2021,17.56,2,19.24,99.62,79.29,9.68,136.4,40.69,100,1000,12.3,25.71,38.4,16.9,No_failure
01-07-2021,14.02,2.33,40,80.74,69.97,-2.2,176.92,41.81,85.57,1001.53,37.67,53.63,10.83,14.39,No_failure
22-04-2021,24.74,2.26,20.3,96.59,67.48,25.96,295.49,42.17,100,1387.78,60,18.12,80,16.18,No_failure
17-03-2021,41.44,0.92,-30.42,16.67,116.15,-13.23,23.04,10.31,26.52,344.97,128.33,-140.84,-89.4,24.26,Failure
20-11-2021,9.84,2.17,40,77.87,54.76,37.58,135.88,51.3,100,1421.77,50.54,6.58,51.19,20,No_failure
18-07-2021,0.27,6.77,-4.24,133.65,113.76,68.61,423.42,75.27,127.79,2354.34,103,598.55,115.78,109.16,Failure
28-03-2021,8.37,3.12,0.88,98.66,63.01,-1.77,102.99,57.43,100,,60,23.29,80,18.09,No_failure
11-11-2021,13.39,2.93,40,74.92,60.76,24.21,230.25,46.52,70,1214.99,4.54,53.69,36.53,17.94,No_failure
13-11-2021,17.11,2,6.11,74.48,73.41,22.02,235.64,35.42,82.43,1095.02,10.64,48.93,58.41,15.9,No_failure
22-08-2021,22.22,2.79,10.56,74.02,66.6,4.68,273.7,45.86,70,1483.02,8.43,17.72,54.65,15.34,No_failure
28-08-2021,17.83,2.15,13.59,81.16,67.79,-1.41,263.03,38.94,70,1372.56,60,9.83,12,15.74,No_failure
26-03-2021,41.78,0.65,-40.71,21.51,113.53,0.45,31.96,-2.25,34.76,367.54,72.3,49.52,-59.67,25.46,Failure
08-01-2021,14.61,2.3,40,88.35,79.13,-7.45,230.66,41.35,87.02,1189.91,6.64,20.33,22.46,13.47,No_failure
28-11-2021,17.49,2.79,6.22,80.72,50,0.7,206.28,38.54,70,1224.55,1.09,10.98,-8.47,15.14,No_failure
04-01-2021,7.27,2.91,38.37,83.3,74.01,9.85,135.36,53.95,100,1626.21,6.76,10.82,58.6,14.92,No_failure
27-04-2021,16.58,3.08,40,99.45,66.27,-5.18,300,52.89,100,1371.39,23.93,78.74,5.56,18.67,No_failure
10-08-2021,22.65,2.63,38.6,77.62,78.7,-6.29,125.92,40.16,100,1322.35,18.46,5.12,44.75,16.39,No_failure
26-12-2021,50.66,4.92,0.98,96.93,72.37,10.01,70.58,44.09,100,1439.15,29.59,12.13,-11.41,16.39,No_failure
30-08-2021,14.66,2.03,40,80.07,56.03,9.24,50,46.08,70,1641.19,60,10.94,54.84,11.66,No_failure
08-02-2021,26.2,2.5,40,99.31,69.03,-20,286.78,31.44,70,1249.38,60,43.75,6.06,13.62,No_failure
26-12-2021,16.12,5.43,8.8,91.33,52.13,23.63,230.3,30,70,2350.76,5.32,10.23,-14.57,13.33,No_failure
26-06-2021,28.77,2.02,26.8,92.85,65.18,9.06,227.97,46.59,79.24,1586.88,23.71,45.3,-20.33,20,No_failure
12-12-2021,14.86,3.08,40,94.82,80.64,11.37,231.7,47.87,100,1613.07,11.21,56.26,26.42,13.29,No_failure
06-12-2021,24.41,2.51,17.68,86.26,78.93,30.58,172.51,50.64,70,1526.84,60,6.98,64.96,14.3,No_failure
18-03-2021,3,3.08,1.63,87.5,82.85,-1.62,102.11,32.14,100,1133.25,37.37,28.32,19.62,17.36,No_failure
09-09-2021,10.12,3.5,25.01,79.71,64.42,-20,65.79,34.64,70,1249.69,42.89,15.79,-4.61,13.02,No_failure
07-07-2021,3,3.05,39.38,98.88,74.9,8.91,210.08,39.51,70,1376.78,29.66,152.88,44.58,10.94,No_failure
14-05-2021,11.57,2.69,5.07,81.89,78.87,31.97,117.69,46.07,100,1370.3,9.72,52.27,28.14,20,No_failure
20-07-2021,27.3,2.5,40,70.34,90,19.18,195.97,56.65,70,1371.62,2.06,73.24,23.47,17.27,No_failure
04-11-2021,16.27,2.75,40,88.14,50,11.24,243.14,43.4,70,1634.12,60,77.41,26.21,14.93,No_failure
07-02-2021,40.07,0.56,-45.85,49.75,116.61,-0.97,19.96,5.28,17.24,735.29,90.63,-52.75,-63.2,23.44,Failure
28-12-2021,30.2,5.9,58.68,72.79,77.29,40,141.53,102.84,70,2402,40.21,4.25,-28.1,12.17,No_failure
15-08-2021,0.84,8.15,-81.21,141.06,117.53,83.68,386.46,73.92,123.47,2231.72,135.1,-84.28,117.28,103.97,Failure
01-04-2021,22.42,2.81,2.61,72.27,66.63,9.02,170.62,51.61,70,1234.03,60,0.23,17.36,12.93,No_failure
20-09-2021,18.3,2.32,3.57,80.13,54.69,-4.99,300,56.03,70,1447.06,15.41,26.44,40.15,18.68,No_failure
11-02-2021,7.78,3.01,40,95.8,79.32,-20,129.78,37.79,70,1000,37.52,18.47,-22.39,17.67,No_failure
17-02-2021,20.18,2.79,15.79,94.63,73.32,-5.12,215.66,30.29,70,1747.14,7.23,176.13,-28.06,14.81,No_failure
23-06-2021,17.28,2.56,31.28,70.85,64.31,-20,145.84,60,100,1277.92,3.96,104.77,53.7,15.52,No_failure
28-06-2021,22.55,2.36,40,78.77,50,13.14,218.99,47.62,70,1545.51,1.92,27.59,-23.22,16.93,No_failure
22-02-2021,20.4,2.58,1.08,89.04,61.29,40,64.6,54.5,70,1000,26.66,15.36,56.96,16.13,No_failure
04-12-2021,24.8,3.02,14.76,97.62,58.34,-9.81,202.44,31.82,100,1558.02,30.48,30.64,44.72,12.56,No_failure
28-03-2021,13.72,2.75,40,97.97,77.01,21.59,60.76,37.83,86.63,1584.16,1.84,76.9,71.05,19.23,No_failure
30-10-2021,12.62,2.99,12.44,76.97,90,-2.04,234.56,58.75,100,1707.42,60,32.97,50.38,17.54,No_failure
27-02-2021,12.88,2.84,12.71,74.1,79.68,40,216.32,54.16,89.01,1572.55,28.04,119.78,60.64,11.68,No_failure
22-05-2021,19.19,2.41,40,75.75,72.61,18.18,198.66,36.93,70,1591.95,59.19,2.36,47.56,13.2,No_failure
10-08-2021,25.45,3.1,40,94.67,88.35,-20,62.08,36.04,100,1571.55,4.84,19.03,20.83,15.27,No_failure
02-09-2021,16.83,3.44,29.98,77.33,85,9.06,231.13,38.19,100,1239.14,6.85,30.21,15.28,10,No_failure
12-01-2021,11.94,3.13,16.3,98.05,80.95,-6.94,133.15,47.83,100,1430.31,14.05,12.1,60.01,14.81,No_failure
09-06-2021,14.03,2.19,14.98,75.47,70.88,-20,152.61,41.51,70,1611.83,1.77,105.72,6.6,14.12,No_failure
12-05-2021,44.3,0.78,-43.77,66.19,115.67,2.06,25.9,-13.48,46.1,302.25,96,361.96,-86.72,21.49,Failure
02-07-2021,19.71,3.5,35.48,83.43,55.53,16.43,278.05,30,70,1182.49,4.78,106.04,4.86,11.1,No_failure
20-05-2021,16.57,2.97,15.63,74.06,76.75,12.62,300,60,70,1418.07,14.66,10.73,-31.05,12.08,No_failure
20-01-2021,38.21,0.84,-46.49,34.96,115.18,4.04,32.87,13.4,12.45,367.3,93.83,64.38,-54.51,28.73,Failure
24-07-2021,8.17,2.12,3.51,88.73,78.45,3.35,136.01,48.44,70,1420.02,14.62,43.6,51.85,14.96,No_failure
02-03-2021,14.03,2.83,40,93.85,77.53,-13.45,192.93,41.49,70,1659.23,55.46,53.84,5.77,19.12,No_failure
27-07-2021,13.11,3.36,6.27,84.59,63.02,22.82,270.49,35.8,70,1467.35,60,4.49,22.68,15.86,No_failure
12-05-2021,14.76,2.52,11.47,88.65,84.31,5.36,97.62,41.53,84.06,1286.55,18.73,21.01,-27.79,16.31,No_failure
07-07-2021,24.3,3.22,13.9,99.8,79.21,34.82,300,39.56,100,1514.72,33.77,19.59,5.47,20,No_failure
29-12-2021,35.92,5.59,50.97,76.22,64.81,5.05,122.02,73.86,70,2878.98,30.53,38.37,64.09,16.17,No_failure
14-11-2021,10.19,2.2,40,76.73,77.37,10.33,191.61,38.42,70,1268.11,27.6,89.71,47.59,12.96,No_failure
06-03-2021,3,2.37,12.64,82.2,74.53,12.99,126.82,41.75,70,1262.93,48.5,34.66,43.16,18.87,No_failure
03-11-2021,14.72,2.88,10.28,87.18,79.61,0.14,223.74,50.58,70,1347.19,3.43,6.33,80,13.58,No_failure
04-11-2021,0.81,9.39,-52.64,138.74,114.47,72.87,396.33,76.57,136.98,2073.7,73.72,151.21,112.99,83.98,Failure
25-11-2021,20.95,2.4,24.65,73.51,56.01,13.88,93.96,36.97,70,1000,60,43.96,-9.09,14.28,No_failure
11-10-2021,0.49,6.99,-45.19,131.33,107.74,68.95,410.19,99.06,128.82,2027.62,112.56,199.02,108.3,103.39,Failure
09-05-2021,30,2.98,40,90.85,90,-9.73,116.1,48.48,70,1750.36,60,4.67,24.67,14.52,No_failure
10-05-2021,20.83,2.66,4.48,75.75,56.87,39.72,212.89,58.33,70,1298.61,23.6,39.96,-40,11.04,No_failure
20-02-2021,21.8,3.3,10.02,92.96,61.66,40,184.09,37.37,100,1502.04,,8.69,16.2,18.31,No_failure
31-01-2021,28.23,2.17,40,75.42,68.43,-20,169.78,39.22,70,1800,9.76,5.82,38.74,14.53,No_failure
21-04-2021,14.87,2.4,2.61,87.91,61.1,12.41,189.14,43.29,70,1376.3,49.54,20.13,70.84,12.6,No_failure
04-12-2021,30,2.92,7.26,72.14,66.92,17.13,268.69,43.63,70,1534.68,21.04,98.22,49.75,10.34,No_failure
07-02-2021,28.43,3.11,18.29,76.6,76.42,2.23,166.67,48.7,70,1359.19,40.3,28.63,-14.77,11.56,No_failure
10-02-2021,17.57,2.21,40,96.95,54.69,18.68,194.06,38.23,100,1435.24,21.45,18.92,80,14.91,No_failure
03-04-2021,21.99,3.11,34.96,76.63,60.77,22.84,254.94,41.19,70,1313.43,29.4,134.51,10.34,15.06,No_failure
11-12-2021,0.78,5.02,129.91,142.41,121.4,72.6,363.67,72.68,142.64,2468.43,160.49,168.58,115.84,111.07,Failure
28-05-2021,3,2.43,40,81.05,50,9.2,125.82,45.87,70,1378.15,60,1,48.08,16.91,No_failure
11-02-2021,22.57,2.74,40,92.17,81.72,4.4,157,58.39,100,1583.1,32.77,55.93,-15.08,15.94,No_failure
30-01-2021,40.35,0.59,-47.23,22,100.99,-1.25,36.19,-1.2,43.35,430.23,115.36,324.82,-68.64,25.79,Failure
28-09-2021,17.7,3.42,40,85.14,57.46,8.54,207.7,51.18,100,1423.79,60,34.27,14.88,16.28,No_failure
17-03-2021,23.74,2.5,18.44,85.1,75.69,4.66,268.52,44.28,70,1151.42,5.94,11.53,42.07,19.25,No_failure
16-03-2021,38.93,0.25,-56.29,19.8,124.77,-18.19,9.27,12.1,53.14,541.35,76.41,155,-53.63,21.58,Failure
28-01-2021,38.34,0.7,-42.65,35.01,103.27,-15.96,7.76,-6.45,21.6,552.32,152.68,127.53,-68.64,28.98,Failure
29-09-2021,20.71,2.31,40,99.06,59.79,6.16,247.46,50.12,70,1262.26,30.91,35.7,9.47,14.42,No_failure
10-01-2021,21.79,2.85,40,78.2,77.6,20.33,170.47,45.84,70,1497.6,59.56,35.44,9.87,18.58,No_failure
22-10-2021,3,3.12,36.1,81.97,73.02,15.52,84.36,49.09,70,1468.38,1.24,15.71,9.5,11.94,No_failure
12-05-2021,9.79,2.82,32.43,93.37,62.88,26.79,78.67,48.89,100,1800,2.19,6.62,34.16,18.28,No_failure
13-01-2021,13.08,2.4,24.42,78.05,72.05,-16.45,79.45,46.53,100,1250.06,11.28,66.96,-30.72,10.89,No_failure
29-05-2021,3,2.67,25.15,89.83,50,31.79,129.48,55.27,100,1457.16,6.96,10.07,51.24,13.05,No_failure
14-05-2021,17,2.76,11.13,93.06,69.89,25.16,264.94,49.75,70,1262.67,7.76,76.12,78.26,10,No_failure
18-07-2021,19.94,2.4,26.23,79.74,76.17,20.75,195.68,60,70,1661.43,11.34,10.63,33.65,11.29,No_failure
11-07-2021,14.63,2.99,40,83.1,68.27,9.46,208.05,48.39,100,1748.33,0.51,17.77,6.18,12.47,No_failure
10-07-2021,1.16,7.09,33.05,129.65,111.53,79.26,364.03,90.38,126.51,2320.3,118.53,61.16,100.76,79.79,Failure
08-05-2021,,2.37,40,81.83,77.77,23.68,110.73,39.82,70,1643.21,1.59,52.84,39.41,16.27,No_failure
04-04-2021,30,2.73,6.13,84.76,82.94,35.75,267.87,44.27,96.52,1277.18,15.03,17.13,80,15.45,No_failure
11-02-2021,24.77,2.78,25.74,70.89,71.81,-11.51,69,56.28,70,1537.5,53.33,20.31,21.63,13,No_failure
28-03-2021,21.14,2.88,40,83.89,67.62,-20,170.34,53.25,70,1506.22,1.24,43.01,52.57,15.57,No_failure
06-01-2021,20.79,2.72,40,78.09,62.17,-0.81,204.87,48.42,70,1000,14.17,16.53,21.26,12.42,No_failure
20-05-2021,25.29,2.83,22.12,76.86,71.84,2.86,233.4,38.82,100,1797.34,37.3,44.41,45.21,13.07,No_failure
13-11-2021,27.27,3.5,3.98,72.78,59.01,-8.26,244.94,51.69,70,1303.85,25.59,5.36,80,14.8,No_failure
05-09-2021,3,2.31,40,73.58,58.85,-1.75,88.35,50.73,70,1314.09,5.72,59.52,-6.86,12.21,No_failure
21-12-2021,18.35,2.89,4.46,93.97,50,25.04,173.32,60,70,1226.79,8.84,42.64,-1.55,20,No_failure
20-12-2021,13.87,3.5,26.12,90.19,69.35,30.92,190.72,51.36,70,1597.36,2.53,324.37,-40,13.73,No_failure
22-01-2021,21.83,3.15,40,87.31,50,4.11,225.57,54.77,70,1692.81,54.38,19.32,24.46,16.21,No_failure
15-09-2021,6.55,2.75,5.92,90.67,73.32,40,204.39,46.15,100,1532.08,55.49,17.79,14.21,20,No_failure
21-04-2021,22,3.5,21.34,93.32,58.52,-6.34,256.18,42.2,70,1759.79,52.52,57.39,8.07,16.51,No_failure
02-04-2021,11.81,2.45,21.32,88.92,50,10.85,264.77,46.22,83.89,1629.61,60,168.58,46.54,14.56,No_failure
15-12-2021,1.42,10.35,154.58,140.27,129.02,83.19,369.93,84.81,110.29,2360.21,88.63,-45.34,100.79,89,Failure
10-11-2021,1.22,10.62,-33.09,132.85,106.54,84.71,399.15,73.4,127.28,2374.88,121.71,392.9,107.73,83.59,Failure
22-01-2021,44.54,1.08,-51.93,33.59,128.73,-3.43,29.5,-15.31,11.36,415.05,143.74,33.39,-67.59,29.78,Failure
13-01-2021,39.59,0.26,-54.3,11.96,106.01,-18.62,11,22.23,36,653,134.4,205.84,-74.9,26.18,Failure
03-01-2021,17.12,2.8,0.42,92.08,77.5,11.74,189.58,50.74,92.82,1042.51,60,134.94,0.09,18.57,No_failure
05-05-2021,23.53,3.24,15.07,93.38,65.71,4.42,142.57,49.73,70,1794.1,14.7,26.87,80,16.12,No_failure
24-07-2021,23.12,2.92,40,88.15,58.02,23.71,227.98,51.35,89.49,1435.34,28.52,34.65,18.51,10,No_failure
19-02-2021,21.45,3.29,40,94.88,70.97,19.81,179.57,46.92,100,1475.15,9.36,5.71,-14.28,14.59,No_failure
04-07-2021,23.16,2.61,40,83.11,63.05,-14.56,286.28,36.24,70,1162.77,60,53.46,4.39,20,No_failure
27-08-2021,10.77,3.24,18.56,80.21,69.8,-13.01,241.56,34.74,100,1588.82,40.67,6.7,68.36,15.86,No_failure
26-12-2021,62.26,4.97,7.64,81.76,74.64,40,219.33,47.02,100,1186.71,36.6,22.21,32.36,14.61,No_failure
25-02-2021,20.3,2.51,16.11,76.14,90,20.38,113.58,45.02,70,1489.55,34.23,18.68,33.08,20,No_failure
29-05-2021,21.63,2.09,4.68,95.36,69.71,14.39,195.88,52.5,100,1438.74,35.14,3.61,28.83,11.35,No_failure
13-10-2021,5.32,3.3,7.13,81.54,65.07,9.94,98.71,30,70,1501.78,60,61.68,80,15.86,No_failure
21-12-2021,17.16,3.01,2.97,99.68,50,-16.41,83.49,45.9,100,1016.28,4.04,10.32,9.71,15.62,No_failure
12-09-2021,12.09,2.17,6.42,79.67,71.74,19.11,219,42.74,70,1368.57,60,8.61,18.4,15.64,No_failure
20-01-2021,24.16,2.56,40,94.02,50,-1.04,300,52.08,70,1481.72,60,145.7,12.09,16.74,No_failure
06-03-2021,19.05,3.14,36.76,81.12,71.77,37.14,146.34,30,86.91,1260.26,12.14,23.99,21.24,11.29,No_failure
19-12-2021,9.35,2.31,18.9,92.05,75.87,7.34,60.29,46.89,70,1410.45,7.55,11.26,33.44,20,No_failure
30-01-2021,40.28,0.25,-35.87,14.44,108.96,-18.52,35.72,8.23,24.93,354.55,134.26,-10.95,-60.06,25.95,Failure
13-06-2021,28.77,3.5,20.75,94.9,50,9.17,233.31,45.45,70,1399.75,60,89.92,18.76,15.33,No_failure
05-06-2021,16.81,2.2,16.48,72.57,84.24,4.74,300,30.25,92.83,1800,42.41,44.88,18.88,16.18,No_failure
11-01-2021,18.64,2.23,5.84,95.66,67.56,-18.41,240.81,56.98,85.54,1418.5,32.92,21.75,32.41,11.39,No_failure
26-08-2021,13.02,2.48,3.2,91.23,50.25,4.8,294.47,35.42,100,1478.68,60,5.67,-40,19.24,No_failure
15-06-2021,25.41,2.42,40,78.81,77.06,14.79,155.04,47.65,100,1533.42,23.78,77.34,37.1,11.67,No_failure
07-03-2021,20.9,2.58,8.44,83.27,62.13,21.51,184.04,51.45,100,1493.52,6.18,5.23,26.36,15.74,No_failure
20-10-2021,4.76,2.61,40,99.01,65.53,13.58,300,43.15,100,1492.74,43.14,76.04,-3.83,17.95,No_failure
12-04-2021,19.89,3.47,39.93,77.58,78.86,36.72,250.08,35.56,100,1000,3.89,9.53,34.12,13.81,No_failure
12-01-2021,19.99,3.09,21.8,77.2,59.47,-11.73,228.58,32.29,70,1346.65,60,21.84,-13.05,17.58,No_failure
28-04-2021,23.63,3.1,40,76.7,70.42,-5.33,50,51.75,70,1649.99,3.48,41.91,44.82,18.43,No_failure
13-03-2021,29.81,2.62,25.69,87.01,77.63,24.18,50,32.96,72.43,1457.91,17.27,0.2,80,15.01,No_failure
03-11-2021,30,2.45,23.84,85.1,51.6,-1.37,168.92,37.99,86.72,1545.25,14.49,16.07,9.27,13.78,No_failure
29-12-2021,16.63,5.92,79.82,86.1,69.85,32.07,50,72.75,70,2261.36,60,79.38,74.99,17.16,No_failure
03-03-2021,3.78,2.7,40,88.74,76.15,15.25,110.27,60,70,1262.25,46.44,59.9,16.37,13.72,No_failure
18-06-2021,20.26,2.71,20.5,78.83,68.89,3.03,208.21,33.77,100,1229.27,60,23.08,-40,17.57,No_failure
25-11-2021,1.74,7.06,61.22,139.28,101.01,82.95,373.45,85.38,138.28,2149.18,170.19,-8.74,99.03,70.09,Failure
31-05-2021,21.92,3.5,40,75.1,69.62,17.9,122.71,52.65,100,1526.91,60,15.67,59.88,14.08,No_failure
16-08-2021,8.94,3.5,26.52,89.6,60.9,7.51,280.21,56.21,78.29,1740.26,60,10.03,80,10,No_failure
10-01-2021,3,2.79,40,80.52,88.9,24.1,121.36,55.51,100,1483.08,43.37,40.68,-24.51,18.73,No_failure
22-03-2021,22.01,2.79,30.21,95.75,50,30.45,68.94,43.8,92.23,1360.87,60,95.19,-20.17,12.54,No_failure
04-07-2021,1.15,10.57,59.01,120.27,112.62,64.52,368.15,73.66,128.44,2171.82,123.75,211.14,119.69,94.95,Failure
21-05-2021,15.14,2.47,12.07,74.41,50,4.14,155.53,47.12,70,1201.69,38.96,19.72,-1.77,10,No_failure
26-09-2021,22.73,3.5,5.51,81.08,73.42,5.74,72.04,50.44,100,1581.35,,135.08,17.04,10.72,No_failure
15-08-2021,3,2.54,20.32,79.4,52.5,-13.21,197.64,44.43,100,1140.17,12.22,8.28,42.9,14.7,No_failure
28-11-2021,17.65,3.5,21.82,96.27,68.87,15.14,103.28,37.54,70,1151.18,60,34.58,30.52,11.78,No_failure
12-07-2021,15.97,3.11,11.93,99.8,73.92,25.98,70.09,,70,1427.31,60,10.02,-18.85,13.07,No_failure
28-08-2021,21.51,3.32,6.56,71.53,59.99,6.45,144.89,59.94,70,1645.82,34.9,36.33,38.56,13.92,No_failure
31-12-2021,27.13,5,42.48,91.23,70.6,47.81,151.18,103.62,100,3107.72,8.3,54.61,-15.52,22.77,No_failure
12-06-2021,14.5,2.17,16.24,85.18,66.51,20.23,225.24,41.33,100,1697.67,58.91,12.26,17.85,11.59,No_failure
28-02-2021,13.65,2.05,17.12,79.29,57.66,18.76,146.88,41.94,70,1196.64,21.3,56.73,43.48,14.91,No_failure
05-10-2021,0.47,11.74,-26.85,121.31,115.06,75.21,386.29,83.06,138.57,2046.8,140.37,-141.53,96.18,118.36,Failure
25-09-2021,19.05,3.14,17.41,84.13,58.88,40,181.41,60,88.08,1095.95,27.89,48.18,13.66,10.41,No_failure
